year,month,temp,ADM2_NAME
2015,Aug,24.83737922,Administrative unit not available
2015,Sep,22.15413987,Kalambo
2015,Sep,23.20757388,Sumbawanga Rural
2015,Sep,24.10757926,Nkasi
2015,Sep,20.20637942,Sumbawanga Urban
2015,Sep,26.73002998,Administrative unit not available
2015,Oct,22.32095094,Kalambo
2015,Oct,24.31852094,Sumbawanga Rural
2015,Oct,23.39459174,Nkasi
2015,Oct,20.69250022,Sumbawanga Urban
2015,Oct,26.77726838,Administrative unit not available
2015,Nov,19.64569655,Kalambo
2015,Nov,21.8805825,Sumbawanga Rural
2015,Nov,21.1648077,Nkasi
2015,Nov,18.59847144,Sumbawanga Urban
2015,Nov,24.73817745,Administrative unit not available
2015,Dec,19.25800668,Kalambo
2015,Dec,21.34281031,Sumbawanga Rural
2015,Dec,20.73116132,Nkasi
2015,Dec,18.13798724,Sumbawanga Urban
2015,Dec,24.37873685,Administrative unit not available
2016,Jan,19.22153866,Kalambo
2016,Jan,20.90452215,Sumbawanga Rural
2016,Jan,20.95618809,Nkasi
2016,Jan,18.10933033,Sumbawanga Urban
2016,Jan,24.5327593,Administrative unit not available
2016,Feb,19.97599997,Kalambo
2016,Feb,21.68357003,Sumbawanga Rural
2016,Feb,21.68405166,Nkasi
2016,Feb,18.86065259,Sumbawanga Urban
2016,Feb,25.42767793,Administrative unit not available
2016,Mar,20.66373105,Kalambo
2016,Mar,22.79572658,Sumbawanga Rural
2016,Mar,22.32681654,Nkasi
2016,Mar,19.58032524,Sumbawanga Urban
2016,Mar,26.36302069,Administrative unit not available
2016,Apr,19.37266052,Kalambo
2016,Apr,21.2892401,Sumbawanga Rural
2016,Apr,21.00734089,Nkasi
2016,Apr,18.32286664,Sumbawanga Urban
2016,Apr,24.9638143,Administrative unit not available
2016,May,18.17458372,Kalambo
2016,May,20.16414578,Sumbawanga Rural
2016,May,20.29134425,Nkasi
2016,May,16.98293076,Sumbawanga Urban
2016,May,24.37894607,Administrative unit not available
2016,Jun,17.63355181,Kalambo
2016,Jun,19.22362544,Sumbawanga Rural
2016,Jun,19.89566737,Nkasi
2016,Jun,16.2831471,Sumbawanga Urban
2016,Jun,23.46607386,Administrative unit not available
2016,Jul,17.64588044,Kalambo
2016,Jul,18.92107852,Sumbawanga Rural
2016,Jul,19.92860746,Nkasi
2016,Jul,16.18789153,Sumbawanga Urban
2016,Jul,22.9690912,Administrative unit not available
2016,Aug,19.61458107,Kalambo
2016,Aug,20.58774238,Sumbawanga Rural
2016,Aug,21.81129834,Nkasi
2016,Aug,17.7321008,Sumbawanga Urban
2016,Aug,24.55276562,Administrative unit not available
2016,Sep,21.62500669,Kalambo
2016,Sep,22.3360106,Sumbawanga Rural
2016,Sep,23.53386206,Nkasi
2016,Sep,19.49997147,Sumbawanga Urban
2016,Sep,26.0766747,Administrative unit not available
2016,Oct,23.09201044,Kalambo
2016,Oct,24.24477873,Sumbawanga Rural
2016,Oct,24.34476128,Nkasi
2016,Oct,21.1029396,Sumbawanga Urban
2016,Oct,27.30883678,Administrative unit not available
2016,Nov,21.75210383,Kalambo
2016,Nov,24.23289223,Sumbawanga Rural
2016,Nov,22.84419076,Nkasi
2016,Nov,20.65288374,Sumbawanga Urban
2016,Nov,26.26322499,Administrative unit not available
2016,Dec,19.72614635,Kalambo
2016,Dec,22.04041169,Sumbawanga Rural
2016,Dec,21.20144474,Nkasi
2016,Dec,18.56578835,Sumbawanga Urban
2016,Dec,24.92866553,Administrative unit not available
2017,Jan,19.4793647,Kalambo
2017,Jan,21.57469425,Sumbawanga Rural
2017,Jan,21.24696409,Nkasi
2017,Jan,18.23908071,Sumbawanga Urban
2017,Jan,25.20932278,Administrative unit not available
2017,Feb,19.17604174,Kalambo
2017,Feb,21.18496583,Sumbawanga Rural
2017,Feb,20.95098877,Nkasi
2017,Feb,18.11503018,Sumbawanga Urban
2017,Feb,24.9284639,Administrative unit not available
2017,Mar,19.19865137,Kalambo
2017,Mar,21.15273584,Sumbawanga Rural
2017,Mar,20.87886637,Nkasi
2017,Mar,18.20163486,Sumbawanga Urban
2017,Mar,24.81809212,Administrative unit not available
2017,Apr,19.11100272,Kalambo
2017,Apr,21.19959805,Sumbawanga Rural
2017,Apr,21.0062989,Nkasi
2017,Apr,18.14758226,Sumbawanga Urban
2017,Apr,24.92863686,Administrative unit not available
2017,May,18.84990891,Kalambo
2017,May,21.02532738,Sumbawanga Rural
2017,May,21.19661003,Nkasi
2017,May,17.87654362,Sumbawanga Urban
2017,May,25.04548306,Administrative unit not available
2017,Jun,18.47403887,Kalambo
2017,Jun,20.21254891,Sumbawanga Rural
2017,Jun,20.90711808,Nkasi
2017,Jun,17.36239497,Sumbawanga Urban
2017,Jun,24.25034317,Administrative unit not available
2017,Jul,18.32392769,Kalambo
2017,Jul,19.73445067,Sumbawanga Rural
2017,Jul,20.75732795,Nkasi
2017,Jul,17.04283885,Sumbawanga Urban
2017,Jul,23.70354861,Administrative unit not available
2017,Aug,19.87616644,Kalambo
2017,Aug,21.16904163,Sumbawanga Rural
2017,Aug,22.10406478,Nkasi
2017,Aug,18.36528165,Sumbawanga Urban
