year,month,temp,ward
2021,Jan,20.86848045,Momba
2021,Jan,20.51566609,Chunya
2021,Jan,19.52012896,Ileje
2021,Jan,23.46917922,Kyela
2021,Jan,17.71135261,Mbeya Urban
2021,Jan,20.03542107,Rungwe
2021,Jan,19.132436,Tunduma
2021,Jan,23.78429954,Administrative unit not available
2021,Feb,21.2886688,Mbarali
2021,Feb,18.93747578,Mbeya Rural
2021,Feb,20.11162672,Mbozi
2021,Feb,21.33324255,Momba
2021,Feb,21.06842076,Chunya
2021,Feb,19.94770746,Ileje
2021,Feb,23.93756042,Kyela
2021,Feb,18.20334887,Mbeya Urban
2021,Feb,20.50099382,Rungwe
2021,Feb,19.51644912,Tunduma
2021,Feb,24.53392732,Administrative unit not available
2021,Mar,21.31930187,Mbarali
2021,Mar,18.82296676,Mbeya Rural
2021,Mar,20.12874423,Mbozi
2021,Mar,21.37790858,Momba
2021,Mar,21.11707318,Chunya
2021,Mar,19.34907341,Ileje
2021,Mar,22.85844208,Kyela
2021,Mar,18.04776021,Mbeya Urban
2021,Mar,19.77809728,Rungwe
2021,Mar,19.30749716,Tunduma
2021,Mar,24.78566983,Administrative unit not available
2021,Apr,21.30854744,Mbarali
2021,Apr,18.09102555,Mbeya Rural
2021,Apr,19.4473248,Mbozi
2021,Apr,20.79425947,Momba
2021,Apr,20.77600051,Chunya
2021,Apr,17.84799613,Ileje
2021,Apr,21.04263005,Kyela
2021,Apr,17.28201589,Mbeya Urban
2021,Apr,17.94164609,Rungwe
2021,Apr,18.52005756,Tunduma
2021,Apr,24.25195818,Administrative unit not available
2021,May,21.18932624,Mbarali
2021,May,17.14672236,Mbeya Rural
2021,May,18.53160055,Mbozi
2021,May,20.07875989,Momba
2021,May,21.06127544,Chunya
2021,May,16.01053305,Ileje
2021,May,19.39302418,Kyela
2021,May,16.40024942,Mbeya Urban
2021,May,16.2673687,Rungwe
2021,May,17.07163367,Tunduma
2021,May,24.03344044,Administrative unit not available
2021,Jun,19.94716988,Mbarali
2021,Jun,16.46947697,Mbeya Rural
2021,Jun,18.04916551,Mbozi
2021,Jun,19.52064005,Momba
2021,Jun,20.29645402,Chunya
2021,Jun,14.9281148,Ileje
2021,Jun,18.0755888,Kyela
2021,Jun,15.9069706,Mbeya Urban
2021,Jun,15.12555543,Rungwe
2021,Jun,16.63971893,Tunduma
2021,Jun,22.92069349,Administrative unit not available
2021,Jul,19.17807773,Mbarali
2021,Jul,15.51222498,Mbeya Rural
2021,Jul,17.18082346,Mbozi
2021,Jul,18.70382474,Momba
2021,Jul,19.44563497,Chunya
2021,Jul,13.81974715,Ileje
2021,Jul,17.11446723,Kyela
2021,Jul,14.99506733,Mbeya Urban
2021,Jul,14.0300543,Rungwe
2021,Jul,15.64590928,Tunduma
2021,Jul,21.89273933,Administrative unit not available
2021,Aug,21.33632845,Mbarali
2021,Aug,18.16695331,Mbeya Rural
2021,Aug,20.05172206,Mbozi
2021,Aug,21.53807659,Momba
2021,Aug,21.94962471,Chunya
2021,Aug,16.64255476,Ileje
2021,Aug,19.5550514,Kyela
2021,Aug,17.64281294,Mbeya Urban
2021,Aug,16.65815213,Rungwe
2021,Aug,18.69298996,Tunduma
2021,Aug,23.96408474,Administrative unit not available
2021,Sep,22.87647105,Mbarali
2021,Sep,20.04562306,Mbeya Rural
2021,Sep,22.00428892,Mbozi
2021,Sep,23.63804955,Momba
2021,Sep,23.72769648,Chunya
2021,Sep,18.99107602,Ileje
2021,Sep,22.016032,Kyela
2021,Sep,19.44563791,Mbeya Urban
2021,Sep,18.95387377,Rungwe
2021,Sep,20.82415026,Tunduma
2021,Sep,25.93790788,Administrative unit not available
2021,Oct,24.84047481,Mbarali
2021,Oct,21.76847213,Mbeya Rural
2021,Oct,23.81686838,Mbozi
2021,Oct,25.49005558,Momba
2021,Oct,25.46185299,Chunya
2021,Oct,21.20097469,Ileje
2021,Oct,24.34782346,Kyela
2021,Oct,21.01906083,Mbeya Urban
2021,Oct,20.96081226,Rungwe
2021,Oct,22.6659552,Tunduma
2021,Oct,27.80105309,Administrative unit not available
2021,Nov,25.85439372,Mbarali
2021,Nov,21.82378713,Mbeya Rural
2021,Nov,23.81599104,Mbozi
2021,Nov,25.32203136,Momba
2021,Nov,25.1315543,Chunya
2021,Nov,22.45496504,Ileje
2021,Nov,25.88303175,Kyela
2021,Nov,20.99395104,Mbeya Urban
2021,Nov,22.02428699,Rungwe
2021,Nov,23.33492979,Tunduma
2021,Nov,27.59831904,Administrative unit not available
2021,Dec,25.2144437,Mbarali
2021,Dec,21.50509033,Mbeya Rural
2021,Dec,23.50933829,Mbozi
2021,Dec,25.18430102,Momba
2021,Dec,24.60621247,Chunya
2021,Dec,21.67642419,Ileje
2021,Dec,25.06546073,Kyela
2021,Dec,20.60537837,Mbeya Urban
2021,Dec,21.4577757,Rungwe
2021,Dec,22.62429355,Tunduma
2021,Dec,27.04215281,Administrative unit not available
2022,Jan,22.33357224,Mbarali
2022,Jan,18.90099731,Mbeya Rural
2022,Jan,20.24185468,Mbozi
2022,Jan,21.55996791,Momba
2022,Jan,21.53139377,Chunya
2022,Jan,19.38480319,Ileje
2022,Jan,23.17516293,Kyela
2022,Jan,18.14366332,Mbeya Urban
2022,Jan,19.86853713,Rungwe
2022,Jan,19.40801024,Tunduma
2022,Jan,24.65364304,Administrative unit not available
2022,Feb,20.67854366,Mbarali
2022,Feb,18.20391967,Mbeya Rural
2022,Feb,19.37600218,Mbozi
2022,Feb,20.57902646,Momba
2022,Feb,20.43571355,Chunya
2022,Feb,19.17569758,Ileje
2022,Feb,23.13254846,Kyela
2022,Feb,17.4349689,Mbeya Urban
2022,Feb,19.70602933,Rungwe
2022,Feb,18.73413398,Tunduma
2022,Feb,23.8502101,Administrative unit not available
2022,Mar,21.83619161,Mbarali
2022,Mar,19.10187521,Mbeya Rural
2022,Mar,20.40589202,Mbozi
2022,Mar,21.64059817,Momba
2022,Mar,21.60849765,Chunya
2022,Mar,19.47289516,Ileje
2022,Mar,22.99161975,Kyela
2022,Mar,18.26131475,Mbeya Urban
2022,Mar,19.84185479,Rungwe
2022,Mar,19.47684848,Tunduma
2022,Mar,25.07574062,Administrative unit not available
2022,Apr,22.27102597,Mbarali
2022,Apr,19.09034981,Mbeya Rural
2022,Apr,20.4600181,Mbozi
2022,Apr,21.83636246,Momba
2022,Apr,22.238389,Chunya
2022,Apr,18.75010258,Ileje
2022,Apr,21.96875337,Kyela
2022,Apr,18.204381,Mbeya Urban
2022,Apr,18.96367578,Rungwe
2022,Apr,19.27644502,Tunduma
2022,Apr,25.71613204,Administrative unit not available
2022,May,21.67935936,Mbarali
2022,May,17.85476098,Mbeya Rural
2022,May,19.41144227,Mbozi
2022,May,20.96265707,Momba
2022,May,21.74728189,Chunya
2022,May,16.82639944,Ileje
2022,May,20.31640251,Kyela
2022,May,17.00988254,Mbeya Urban
2022,May,17.06135046,Rungwe
2022,May,17.96618822,Tunduma
2022,May,24.70961503,Administrative unit not available
2022,Jun,19.68849364,Mbarali
2022,Jun,15.7458433,Mbeya Rural
2022,Jun,17.26523135,Mbozi
2022,Jun,18.88373046,Momba
2022,Jun,20.09470378,Chunya
2022,Jun,14.20782014,Ileje
2022,Jun,17.63276629,Kyela
2022,Jun,15.08113386,Mbeya Urban
2022,Jun,14.41499558,Rungwe
2022,Jun,15.70312795,Tunduma
2022,Jun,22.46184554,Administrative unit not available
2022,Jul,19.22987223,Mbarali
2022,Jul,16.041923,Mbeya Rural
2022,Jul,17.79944656,Mbozi
2022,Jul,19.41643193,Momba
2022,Jul,20.07103593,Chunya
2022,Jul,14.43961765,Ileje
2022,Jul,17.48413779,Kyela
2022,Jul,15.48045466,Mbeya Urban
2022,Jul,14.48815385,Rungwe
2022,Jul,16.26608318,Tunduma
2022,Jul,22.44575906,Administrative unit not available
2022,Aug,20.85999169,Mbarali
2022,Aug,17.91601205,Mbeya Rural
2022,Aug,19.71637468,Mbozi
2022,Aug,21.33116483,Momba
2022,Aug,21.79733709,Chunya
2022,Aug,16.45128547,Ileje
2022,Aug,19.37169574,Kyela
2022,Aug,17.39372329,Mbeya Urban
2022,Aug,16.51383659,Rungwe
2022,Aug,18.32080753,Tunduma
2022,Aug,23.90425169,Administrative unit not available
2022,Sep,22.35983049,Mbarali
2022,Sep,19.54996092,Mbeya Rural
2022,Sep,21.52604702,Mbozi
2022,Sep,23.27598076,Momba
2022,Sep,23.37507531,Chunya
2022,Sep,18.26294422,Ileje
2022,Sep,21.50389211,Kyela
2022,Sep,18.96927899,Mbeya Urban
2022,Sep,18.28556957,Rungwe
2022,Sep,20.18684429,Tunduma
2022,Sep,25.55565983,Administrative unit not available
2022,Oct,24.26837045,Mbarali
2022,Oct,21.65172313,Mbeya Rural
2022,Oct,23.77120225,Mbozi
2022,Oct,25.51202923,Momba
2022,Oct,25.30804267,Chunya
2022,Oct,20.92079271,Ileje
2022,Oct,24.27671058,Kyela
2022,Oct,20.96633537,Mbeya Urban
2022,Oct,20.86199219,Rungwe
2022,Oct,22.56643159,Tunduma
2022,Oct,27.39471104,Administrative unit not available
2022,Nov,24.63510938,Mbarali
2022,Nov,20.85203313,Mbeya Rural
2022,Nov,22.94992998,Mbozi
2022,Nov,24.57032426,Momba
2022,Nov,24.47959612,Chunya
2022,Nov,21.29298665,Ileje
2022,Nov,25.09142185,Kyela
2022,Nov,19.90485223,Mbeya Urban
2022,Nov,20.99264612,Rungwe
2022,Nov,21.95572282,Tunduma
2022,Nov,26.76822219,Administrative unit not available
2022,Dec,22.45543274,Mbarali
2022,Dec,18.95492433,Mbeya Rural
2022,Dec,20.42166443,Mbozi
2022,Dec,21.68820001,Momba
2022,Dec,21.80992826,Chunya
2022,Dec,19.30405677,Ileje
2022,Dec,23.15009897,Kyela
2022,Dec,18.1666944,Mbeya Urban
2022,Dec,19.566018,Rungwe
2022,Dec,19.57613148,Tunduma
2022,Dec,24.51966017,Administrative unit not available
2023,Jan,21.31541363,Mbarali
2023,Jan,18.51602862,Mbeya Rural
2023,Jan,19.78289257,Mbozi
2023,Jan,21.05097347,Momba
2023,Jan,20.83035739,Chunya
2023,Jan,19.2024232,Ileje
2023,Jan,23.21842326,Kyela
2023,Jan,17.75512575,Mbeya Urban
2023,Jan,19.69314259,Rungwe
2023,Jan,19.02177528,Tunduma
2023,Jan,24.3326201,Administrative unit not available
2023,Feb,22.44709432,Mbarali
2023,Feb,19.38510296,Mbeya Rural
2023,Feb,20.67889807,Mbozi
2023,Feb,21.89837339,Momba
2023,Feb,21.99061975,Chunya
2023,Feb,20.0600329,Ileje
2023,Feb,24.19839231,Kyela
2023,Feb,18.51208276,Mbeya Urban
2023,Feb,20.48978315,Rungwe
2023,Feb,19.87425285,Tunduma
2023,Feb,25.28482228,Administrative unit not available
2023,Mar,21.76691188,Mbarali
2023,Mar,18.89960178,Mbeya Rural
2023,Mar,20.09358894,Mbozi
2023,Mar,21.25662265,Momba
2023,Mar,21.18828734,Chunya
2023,Mar,19.40489231,Ileje
2023,Mar,23.19125549,Kyela
2023,Mar,18.04814268,Mbeya Urban
2023,Mar,19.76954994,Rungwe
2023,Mar,19.28102788,Tunduma
2023,Mar,24.58389042,Administrative unit not available
2023,Apr,21.70556451,Mbarali
2023,Apr,18.52567037,Mbeya Rural
2023,Apr,19.82806205,Mbozi
2023,Apr,21.10560738,Momba
2023,Apr,21.06202585,Chunya
2023,Apr,18.44300498,Ileje
2023,Apr,21.82166814,Kyela
2023,Apr,17.77404551,Mbeya Urban
2023,Apr,18.57943602,Rungwe
2023,Apr,18.94292534,Tunduma
2023,Apr,24.45087544,Administrative unit not available
